application_id,customer_id,application_date,decision,approved_amount,decision_score,reason_code
4624,4934,2025-04-24,approved,1688.7715929334472,715,
4625,5264,2025-04-17,declined,,670,thin_file_proxy
4626,1947,2025-04-04,approved,562.5728280396565,752,
4627,2980,2025-04-06,declined,,658,thin_file_proxy
4628,6303,2025-04-30,approved,660.1835454352047,696,
4629,3604,2025-04-16,approved,968.6199951885352,730,
4630,4799,2025-04-24,approved,806.1289224700748,677,
4631,6473,2025-04-23,approved,1002.4147882473949,667,
4632,1637,2025-04-24,declined,,661,thin_file_proxy
4633,1495,2025-04-06,declined,,733,thin_file_proxy
4634,3583,2025-04-28,approved,1530.0157772618038,743,
4635,594,2025-04-16,approved,443.85737097301677,675,
4636,4213,2025-04-17,approved,755.6737103918805,742,
4637,5235,2025-04-08,approved,445.22251747291205,660,
4638,4399,2025-04-15,approved,1320.844122430047,785,
4639,6791,2025-04-21,approved,702.5178898213985,814,
4640,2114,2025-04-07,approved,752.9647767979214,682,
4641,2382,2025-04-15,declined,,673,thin_file_proxy
4642,686,2025-04-12,approved,989.1300281488758,729,
4643,579,2025-04-07,approved,727.511380852499,686,
4644,4249,2025-04-22,approved,686.2322052643166,734,
4645,719,2025-04-02,approved,1322.730330005132,746,
4646,3563,2025-04-19,approved,957.8520582587868,743,
4647,1756,2025-04-30,approved,1505.6691536321762,755,
4648,5426,2025-04-07,declined,,659,thin_file_proxy
4649,3743,2025-04-14,declined,,688,thin_file_proxy
4650,3790,2025-04-07,approved,1265.2521716115648,669,
4651,7286,2025-04-18,approved,494.79076944980716,671,
4652,5031,2025-04-26,declined,,614,thin_file_proxy
4653,2871,2025-04-28,approved,895.2561425771595,760,
4654,6002,2025-04-18,approved,632.3665176275587,680,
4655,5428,2025-04-03,approved,1836.9105159667597,783,
4656,6513,2025-04-27,declined,,552,high_risk_score
4657,5801,2025-04-19,declined,,737,thin_file_proxy
4658,1942,2025-04-06,approved,546.8547350096959,690,
4659,7415,2025-04-02,approved,801.4661591527151,796,
4660,2355,2025-04-21,approved,570.2992784334234,659,
4661,6572,2025-04-25,approved,836.812516124802,790,
4662,7906,2025-04-25,approved,948.6478000248014,670,
4663,4098,2025-04-11,declined,,642,thin_file_proxy
4664,5622,2025-04-05,declined,,707,thin_file_proxy
4665,7555,2025-04-21,approved,819.9273239793695,766,
4666,5226,2025-04-26,approved,613.0680499681682,681,
4667,3097,2025-04-29,approved,688.5251849031798,768,
4668,1556,2025-04-24,approved,931.3762129467597,772,
4669,2737,2025-04-03,declined,,639,thin_file_proxy
4670,3395,2025-04-20,approved,732.4159093172266,675,
4671,1756,2025-04-03,approved,2701.0739289648964,733,
4672,5109,2025-04-05,declined,,628,high_dti_proxy
4673,2811,2025-04-19,declined,,625,high_dti_proxy
4674,3058,2025-04-09,approved,795.9871818334159,693,
4675,5679,2025-04-04,approved,628.1977828213272,633,
4676,4602,2025-04-24,approved,570.0588094896607,812,
4677,3532,2025-04-25,approved,603.2141865875604,702,
4678,1910,2025-04-14,approved,626.7614773571378,731,
4679,5468,2025-04-29,approved,1050.0556403437195,803,
4680,4796,2025-04-15,approved,595.3833249475524,697,
4681,7397,2025-04-20,approved,885.8044259627817,697,
4682,3625,2025-04-25,approved,562.4457262664847,680,
4683,1761,2025-04-11,approved,910.5980777324802,727,
4684,280,2025-04-17,declined,,700,thin_file_proxy
4685,5783,2025-04-28,declined,,659,high_dti_proxy
4686,1121,2025-04-29,approved,1202.0676924092782,730,
4687,1807,2025-04-09,declined,,692,thin_file_proxy
4688,7152,2025-04-05,approved,641.5890089805605,742,
4689,4976,2025-04-27,approved,1408.0457604988057,724,
4690,4216,2025-04-11,approved,1486.1372572244768,764,
4691,5639,2025-04-15,declined,,623,high_dti_proxy
4692,4415,2025-04-26,approved,778.7314195182329,707,
4693,748,2025-04-24,declined,,606,thin_file_proxy
4694,3945,2025-04-18,approved,401.34072393062127,665,
4695,4768,2025-04-22,declined,,672,thin_file_proxy
4696,3041,2025-04-10,approved,706.8286613659861,815,
4697,1661,2025-04-18,approved,762.9665981404487,779,
4698,4965,2025-04-21,approved,434.8748007302946,722,
4699,1327,2025-04-16,approved,625.060841702139,669,
4700,6817,2025-04-18,approved,1068.0037927622875,689,
4701,1800,2025-04-25,declined,,710,thin_file_proxy
4702,5652,2025-04-12,declined,,669,thin_file_proxy
4703,6814,2025-04-06,approved,929.2241914801775,772,
4704,6661,2025-04-29,approved,627.8331681951055,665,
4705,5080,2025-04-30,approved,1177.394932551437,776,
4706,836,2025-04-04,approved,561.1319236281213,704,
4707,480,2025-04-22,approved,486.55862208711517,712,
4708,6382,2025-04-20,approved,325.0924773196955,642,
4709,2666,2025-04-28,approved,1224.6221331181039,726,
4710,1415,2025-04-24,approved,944.6501998822623,788,
4711,159,2025-04-21,declined,,670,thin_file_proxy
4712,5392,2025-04-09,approved,536.1423683610502,673,
4713,7312,2025-04-15,approved,838.0805367215803,704,
4714,6207,2025-04-15,approved,589.2992985012919,704,
4715,6978,2025-04-24,approved,467.2549244877196,648,
4716,325,2025-04-02,approved,789.2220952572551,715,
4717,5021,2025-04-12,approved,806.4429523405541,680,
4718,2329,2025-04-01,approved,871.4002020557162,726,
4719,3010,2025-04-05,approved,570.0983896643852,717,
4720,171,2025-04-08,approved,2058.460187541603,760,
4721,6362,2025-04-08,approved,353.102985784407,759,
4722,1099,2025-04-20,approved,910.9736369265123,684,
4723,2909,2025-04-03,approved,894.107013498579,752,
4724,644,2025-04-08,approved,727.7200821860959,773,
4725,52,2025-04-23,declined,,692,thin_file_proxy
4726,5872,2025-04-07,approved,848.7701086303139,707,
4727,1790,2025-04-14,approved,934.8868031467789,748,
4728,459,2025-04-26,declined,,611,thin_file_proxy
4729,2725,2025-04-09,approved,594.2396333348443,764,
4730,2863,2025-04-13,approved,753.5718019853225,696,
4731,7795,2025-04-14,declined,,652,thin_file_proxy
4732,7474,2025-04-06,declined,,721,thin_file_proxy
4733,6812,2025-04-27,approved,680.7282414575029,722,
4734,687,2025-04-05,approved,764.0149547439142,756,
4735,3513,2025-04-28,declined,,719,thin_file_proxy
4736,6198,2025-04-26,approved,555.1594604496339,820,
4737,791,2025-04-09,approved,888.2788213621851,703,
4738,7770,2025-04-15,declined,,652,thin_file_proxy
4739,5601,2025-04-15,approved,644.6840128918934,773,
4740,7023,2025-04-02,approved,354.41009367289746,657,
4741,6333,2025-04-10,approved,1311.5739272738374,706,
4742,5474,2025-04-27,approved,870.1903558454736,725,
4743,1033,2025-04-17,declined,,584,high_risk_score
4744,6736,2025-04-30,declined,,593,high_risk_score
4745,6261,2025-04-02,declined,,590,high_risk_score
4746,1534,2025-04-21,declined,,739,thin_file_proxy
4747,6799,2025-04-16,declined,,693,thin_file_proxy
4748,457,2025-04-22,approved,398.2168349012261,723,
4749,1093,2025-04-18,declined,,689,thin_file_proxy
4750,1642,2025-04-15,approved,590.4906801691734,789,
4751,4388,2025-04-24,approved,725.3790313999382,651,
4752,5568,2025-04-23,approved,599.4870460932112,703,
4753,3,2025-04-16,approved,751.0114947297612,681,
4754,1904,2025-04-19,approved,1285.7400872288317,703,
4755,3509,2025-04-11,approved,1170.1495217895163,762,
4756,2121,2025-04-24,approved,1292.1595219537317,762,
4757,2562,2025-04-29,approved,419.233103001467,668,
4758,3340,2025-04-25,approved,697.9241489581902,736,
4759,7906,2025-04-05,approved,1682.0032124250226,700,
4760,5094,2025-04-03,approved,992.1460953118055,789,
4761,181,2025-04-22,declined,,589,high_risk_score
4762,1171,2025-04-27,approved,874.8535921127387,704,
4763,6377,2025-04-08,approved,567.6151862837669,705,
4764,246,2025-04-04,approved,638.5185507663051,653,
4765,2507,2025-04-01,approved,701.5258766639287,743,
4766,1295,2025-04-20,declined,,549,high_risk_score
4767,7324,2025-04-02,approved,880.3761737980443,726,
4768,4790,2025-04-30,approved,652.809572056476,761,
4769,7235,2025-04-23,approved,439.8092188393824,663,
4770,4083,2025-04-08,declined,,588,high_risk_score
4771,5874,2025-04-23,declined,,643,thin_file_proxy
4772,4176,2025-04-30,declined,,688,thin_file_proxy
4773,3913,2025-04-28,approved,859.7377563655906,772,
4774,2361,2025-04-12,approved,851.3624728035315,712,
4775,3277,2025-04-11,approved,907.6957225595179,759,
4776,1168,2025-04-16,approved,801.8130734103022,723,
4777,4285,2025-04-29,approved,1082.995851991212,754,
4778,4234,2025-04-26,declined,,633,thin_file_proxy
4779,4476,2025-04-01,approved,1310.9187976771113,773,
4780,3563,2025-04-16,approved,569.3947829159152,738,
4781,2664,2025-04-09,approved,763.4641135559261,809,
4782,2245,2025-04-02,approved,1062.9906564943042,707,
4783,1774,2025-04-27,declined,,705,thin_file_proxy
4784,5700,2025-04-12,approved,303.0952495238144,683,
4785,7668,2025-04-10,approved,728.782099405999,725,
4786,7361,2025-04-10,approved,640.589017841055,676,
4787,5100,2025-04-23,declined,,598,high_risk_score
4788,3283,2025-04-01,approved,1219.002601469114,704,
4789,5890,2025-04-09,approved,980.349019522714,697,
4790,5939,2025-04-01,approved,1042.0148595441926,749,
4791,7426,2025-04-05,approved,240.22521774000634,708,
4792,546,2025-04-11,approved,780.3451617826374,762,
4793,4217,2025-04-09,approved,1058.0018178241673,759,
4794,1458,2025-04-24,declined,,639,thin_file_proxy
4795,143,2025-04-24,approved,1953.1059662311918,717,
4796,6752,2025-04-23,approved,885.0579180424496,690,
4797,6139,2025-04-17,approved,631.4368523550752,789,
4798,7591,2025-04-09,declined,,671,thin_file_proxy
4799,7345,2025-04-09,approved,501.49899730274916,642,
4800,3164,2025-04-06,approved,1191.2544479191774,637,
4801,2995,2025-04-25,approved,1095.754049273742,766,
4802,3236,2025-04-28,approved,421.36738619484447,705,
4803,7890,2025-04-07,approved,485.5440001589728,678,
4804,602,2025-04-26,approved,1463.0946424470217,711,
4805,374,2025-04-21,approved,770.310646405528,668,
4806,5121,2025-04-02,declined,,631,thin_file_proxy
4807,2964,2025-04-05,approved,716.4681407389705,745,
4808,4260,2025-04-27,approved,999.5273989042711,637,
4809,4225,2025-04-10,approved,1227.019210211735,687,
4810,587,2025-04-20,approved,756.7005177596711,685,
4811,2714,2025-04-09,approved,884.4252290785366,709,
4812,2772,2025-04-03,declined,,623,thin_file_proxy
4813,4030,2025-04-13,approved,893.7306825991052,693,
4814,7864,2025-04-02,approved,539.1277140014479,719,
4815,1028,2025-04-14,declined,,699,thin_file_proxy
4816,7125,2025-04-19,approved,1096.97433454096,729,
4817,3290,2025-04-24,approved,869.606992769189,748,
4818,6517,2025-04-07,approved,588.4568255362124,673,
4819,1524,2025-04-14,approved,974.6759389212747,715,
4820,2049,2025-04-12,declined,,715,thin_file_proxy
4821,5648,2025-04-26,approved,574.0526637845065,718,
4822,5619,2025-04-25,approved,995.1513730584562,713,
4823,4322,2025-04-28,approved,784.1149049716012,722,
4824,1890,2025-04-05,approved,768.5500519833232,749,
4825,1929,2025-04-18,declined,,700,thin_file_proxy
4826,850,2025-04-22,approved,887.531095342767,712,
4827,6558,2025-04-14,approved,850.9439387960798,755,
4828,2424,2025-04-22,approved,1075.9555279619694,742,
4829,7202,2025-04-12,approved,857.0096726380183,645,
4830,362,2025-04-20,declined,,714,thin_file_proxy
4831,5991,2025-04-21,declined,,659,thin_file_proxy
4832,5574,2025-04-17,approved,1705.5946545871286,784,
4833,6058,2025-04-09,approved,1099.5761731494304,680,
4834,4141,2025-04-02,approved,872.5200646664689,729,
4835,1028,2025-04-15,declined,,702,thin_file_proxy
4836,1206,2025-04-08,declined,,695,thin_file_proxy
4837,5338,2025-04-23,approved,1276.6655233993156,686,
4838,6569,2025-04-09,approved,654.4384311583652,714,
4839,7831,2025-04-06,approved,910.975720386881,653,
4840,6654,2025-04-08,approved,1245.2665801758228,719,
4841,5949,2025-04-02,approved,692.8727774770935,773,
4842,1753,2025-04-04,declined,,688,high_dti_proxy
4843,3414,2025-04-15,approved,2328.972848808121,706,
4844,4988,2025-04-04,declined,,587,high_risk_score
4845,6983,2025-04-15,approved,435.16180138896937,696,
4846,540,2025-04-29,declined,,653,thin_file_proxy
4847,2968,2025-04-27,approved,1143.9052429787057,729,
4848,4952,2025-04-15,approved,1102.3401612200987,746,
4849,5766,2025-04-11,approved,395.04027544066525,667,
4850,2022,2025-04-09,approved,564.0374520175411,759,
4851,4288,2025-04-02,declined,,675,thin_file_proxy
4852,606,2025-04-28,declined,,622,high_dti_proxy
4853,7610,2025-04-15,approved,1578.6785204600124,729,
4854,6260,2025-04-19,approved,1473.272705285839,789,
4855,2286,2025-04-15,approved,1080.4047315019175,730,
4856,4748,2025-04-07,declined,,671,thin_file_proxy
4857,2369,2025-04-27,approved,616.868138716176,775,
4858,6067,2025-04-09,approved,1095.234378392148,757,
4859,6060,2025-04-29,approved,792.8143665924584,730,
4860,3514,2025-04-06,approved,646.259768584401,726,
4861,1624,2025-04-29,approved,417.69250831967076,658,
4862,2735,2025-04-02,approved,522.796098147971,685,
4863,6568,2025-04-04,approved,545.4429089174744,762,
4864,4746,2025-04-16,approved,883.9880536338686,773,
4865,7649,2025-04-05,approved,406.4089281549737,779,
4866,310,2025-04-08,approved,886.0027981618109,717,
4867,7504,2025-04-27,approved,695.5761607325124,648,
4868,47,2025-04-25,approved,747.8488773551152,723,
4869,3540,2025-04-02,approved,360.21955580519534,605,
4870,3964,2025-04-16,declined,,682,thin_file_proxy
4871,6718,2025-04-05,approved,998.6915332241058,764,
4872,169,2025-04-20,approved,893.5385137391785,753,
4873,5559,2025-04-30,approved,813.8140020630029,768,
4874,4767,2025-04-15,declined,,633,high_dti_proxy
4875,7574,2025-04-07,approved,471.4983829179325,646,
4876,1600,2025-04-06,declined,,687,thin_file_proxy
4877,619,2025-04-27,declined,,578,high_risk_score
4878,7869,2025-04-12,approved,1288.713217585924,734,
4879,1020,2025-04-22,approved,691.5468891281081,671,
4880,1844,2025-04-23,approved,584.5159201465253,673,
4881,3193,2025-04-09,declined,,717,thin_file_proxy
4882,7302,2025-04-12,approved,746.8765625823173,759,
4883,2689,2025-04-11,declined,,626,high_dti_proxy
4884,3498,2025-04-01,declined,,656,thin_file_proxy
4885,2319,2025-04-07,approved,753.7752124465569,765,
4886,7583,2025-04-26,approved,497.2884635763497,697,
4887,4716,2025-04-28,declined,,727,thin_file_proxy
4888,7614,2025-04-18,approved,1118.178075346497,742,
4889,6440,2025-04-12,approved,1578.7169935320696,755,
4890,7601,2025-04-25,approved,1213.8731582138196,694,
4891,3223,2025-04-26,approved,451.8439055779825,750,
4892,6043,2025-04-22,approved,1335.428928155747,682,
4893,6768,2025-04-14,declined,,662,thin_file_proxy
4894,5326,2025-04-11,approved,536.6925581985552,795,
4895,3683,2025-04-19,approved,1083.1979848055576,726,
4896,6427,2025-04-18,declined,,563,high_risk_score
4897,456,2025-04-29,approved,513.1534050309612,744,
4898,2186,2025-04-01,declined,,691,thin_file_proxy
4899,7126,2025-04-09,approved,612.8546985960434,645,
4900,2060,2025-04-24,approved,604.8441632123486,632,
4901,7593,2025-04-17,approved,488.3292500732363,642,
4902,4989,2025-04-01,approved,586.4962725399699,713,
4903,2655,2025-04-30,declined,,639,thin_file_proxy
4904,4642,2025-04-09,approved,447.1688012460646,733,
4905,4886,2025-04-06,approved,1243.6872484425687,788,
4906,4784,2025-04-18,approved,726.6176703759619,706,
4907,6281,2025-04-05,declined,,687,thin_file_proxy
4908,1059,2025-04-06,approved,1286.9185968564223,689,
4909,2900,2025-04-06,approved,1225.1120086100623,726,
4910,6145,2025-04-19,declined,,634,thin_file_proxy
4911,1162,2025-04-27,approved,1453.463606563221,757,
4912,879,2025-04-07,approved,826.9615716690396,671,
4913,4113,2025-04-08,approved,392.7425416918913,763,
4914,3987,2025-04-08,approved,785.7005452945677,693,
4915,917,2025-04-13,declined,,655,thin_file_proxy
4916,5581,2025-04-26,approved,771.2060931379668,740,
4917,3021,2025-04-28,approved,647.1784419930398,734,
4918,1545,2025-04-28,approved,1002.5127988537489,735,
4919,2553,2025-04-20,approved,744.464151781757,766,
4920,2019,2025-04-09,declined,,697,thin_file_proxy
4921,5364,2025-04-10,declined,,726,thin_file_proxy
4922,4899,2025-04-12,approved,896.3094310091363,643,
4923,7537,2025-04-02,declined,,624,thin_file_proxy
4924,2426,2025-04-23,approved,763.1610370356489,688,
4925,7440,2025-04-03,approved,677.2186873040706,688,
4926,3691,2025-04-18,approved,776.9628832340551,710,
4927,4827,2025-05-20,approved,816.7720765665922,734,
4928,6257,2025-05-12,approved,789.9297727530346,705,
4929,7702,2025-05-11,approved,749.5824654643858,711,
4930,5971,2025-05-20,approved,917.568193658483,694,
4931,313,2025-05-02,declined,,601,thin_file_proxy
4932,1440,2025-05-20,approved,707.9670394874568,704,
4933,4151,2025-05-01,approved,705.0452772232275,770,
4934,7072,2025-05-31,approved,755.70172358748,751,
4935,6162,2025-05-31,approved,1166.3871785378808,788,
4936,4870,2025-05-31,approved,942.575754821555,687,
4937,7612,2025-05-23,approved,554.9018852127622,690,
4938,6316,2025-05-27,approved,896.6879395041487,723,
4939,1670,2025-05-04,approved,447.46399696356195,688,
4940,2711,2025-05-28,approved,464.50994104207894,686,
4941,7762,2025-05-14,approved,346.4541533085139,657,
4942,5075,2025-05-15,approved,669.3771516466372,732,
4943,4468,2025-05-12,approved,1258.285747444065,718,
4944,1233,2025-05-17,approved,1441.203179303735,776,
4945,3743,2025-05-24,approved,491.4898060299424,745,
4946,2996,2025-05-06,approved,1018.8215002042231,768,
4947,7547,2025-05-19,declined,,670,thin_file_proxy
4948,4677,2025-05-11,approved,1527.7960054141859,804,
4949,7516,2025-05-24,approved,926.2410414008764,744,
4950,4065,2025-05-21,declined,,671,thin_file_proxy
4951,1043,2025-05-25,approved,933.0065405977084,745,
4952,7992,2025-05-24,declined,,660,thin_file_proxy
4953,4380,2025-05-10,approved,1025.0055943953876,689,
4954,5739,2025-05-02,approved,783.0838624133478,682,
4955,2069,2025-05-02,approved,864.2515104813783,730,
4956,2113,2025-05-20,approved,737.387300894311,716,
4957,7388,2025-05-07,approved,632.9232198635646,791,
4958,1321,2025-05-15,approved,862.7691871738851,718,
4959,3752,2025-05-26,approved,1746.1795044241649,748,
4960,7844,2025-05-02,approved,625.7515446021115,722,
4961,6376,2025-05-30,declined,,604,thin_file_proxy
4962,5440,2025-05-27,approved,1000.9545945351797,689,
4963,2131,2025-05-01,approved,388.25616927621553,766,
4964,2301,2025-05-29,declined,,554,high_risk_score
4965,2282,2025-05-23,declined,,559,high_risk_score
4966,2786,2025-05-09,approved,765.0196046427711,747,
4967,1742,2025-05-24,approved,492.8602663955714,701,
4968,1230,2025-05-11,approved,488.8052108564385,653,
4969,8430,2025-05-07,approved,677.0496531532029,782,
4970,7868,2025-05-14,approved,595.6893090046752,674,
4971,189,2025-05-09,approved,787.2672051437628,714,
4972,2847,2025-05-25,declined,,637,high_dti_proxy
4973,7411,2025-05-19,approved,1164.991902233051,741,
4974,1556,2025-05-10,approved,1031.0012904324492,734,
4975,4144,2025-05-03,approved,918.5859077948695,796,
4976,4586,2025-05-29,approved,603.8724355610726,704,
4977,2231,2025-05-29,approved,945.4202124157049,781,
4978,5908,2025-05-10,declined,,651,thin_file_proxy
4979,1006,2025-05-01,approved,554.1813728750848,726,
4980,8396,2025-05-20,declined,,586,high_risk_score
4981,3432,2025-05-06,approved,961.8007058286651,661,
4982,2211,2025-05-31,approved,677.3913903579678,686,
4983,6315,2025-05-27,approved,1310.6556925654836,735,
4984,7092,2025-05-14,declined,,629,thin_file_proxy
4985,6876,2025-05-14,approved,150.0,641,
4986,6615,2025-05-25,approved,984.1445692613809,789,
4987,5390,2025-05-31,approved,795.9745140034186,681,
4988,7246,2025-05-11,declined,,589,high_risk_score
4989,901,2025-05-01,approved,612.4392828741818,800,
4990,2312,2025-05-12,approved,584.8690580883983,783,
4991,5438,2025-05-19,approved,1476.500906558893,691,
4992,1586,2025-05-02,approved,1113.0679791131554,645,
4993,8358,2025-05-22,approved,636.906750329462,622,
4994,8015,2025-05-02,approved,426.744971429931,727,
4995,1010,2025-05-04,declined,,659,thin_file_proxy
4996,871,2025-05-28,declined,,556,high_risk_score
4997,4532,2025-05-15,approved,776.7973726102919,717,
4998,7067,2025-05-12,approved,726.3559884109902,695,
4999,5859,2025-05-16,approved,921.8705168241346,812,
5000,2692,2025-05-09,approved,912.8803382269911,737,
5001,2449,2025-05-22,approved,1345.1869254799235,740,
5002,7131,2025-05-18,approved,897.8032351026103,722,
5003,3880,2025-05-03,approved,637.8216524498843,799,
5004,5365,2025-05-10,approved,1159.5505739391585,730,
5005,8020,2025-05-11,approved,397.95032465083443,581,
5006,4481,2025-05-06,declined,,707,thin_file_proxy
5007,5679,2025-05-16,approved,1202.735908243543,741,
5008,6411,2025-05-05,declined,,663,thin_file_proxy
5009,8247,2025-05-30,approved,836.2943484332266,667,
5010,4796,2025-05-16,approved,578.0670024089119,706,
5011,8019,2025-05-21,approved,764.0330019489305,744,
5012,1697,2025-05-24,declined,,594,high_risk_score
5013,7351,2025-05-31,approved,850.0770073733429,705,
5014,280,2025-05-26,approved,1234.8387337367371,715,
5015,2197,2025-05-01,approved,1376.033638586067,811,
5016,1313,2025-05-13,declined,,673,thin_file_proxy
5017,3831,2025-05-28,approved,692.7365475011356,697,
5018,6235,2025-05-12,declined,,595,high_risk_score
5019,407,2025-05-26,approved,1722.2851550308405,717,
5020,4569,2025-05-07,declined,,658,thin_file_proxy
5021,8346,2025-05-01,approved,994.2175465708289,729,
5022,7092,2025-05-24,declined,,628,thin_file_proxy
5023,5982,2025-05-22,approved,1061.9932048516825,802,
5024,300,2025-05-23,approved,1161.1636124905099,751,
5025,5541,2025-05-23,approved,798.9051447727371,716,
5026,6527,2025-05-27,approved,554.8127830645009,710,
5027,4149,2025-05-20,declined,,650,thin_file_proxy
5028,3547,2025-05-30,approved,732.7296363902567,732,
5029,5200,2025-05-08,approved,730.7737497788914,776,
5030,7250,2025-05-13,approved,935.6985472932447,774,
5031,5483,2025-05-14,approved,739.3281709887649,687,
5032,7445,2025-05-08,declined,,612,thin_file_proxy
5033,546,2025-05-04,approved,579.9503453315415,673,
5034,7620,2025-05-20,declined,,556,high_risk_score
5035,4045,2025-05-29,approved,1478.9620164776964,671,
5036,5573,2025-05-12,approved,1835.09325961746,731,
5037,6627,2025-05-23,approved,1105.4065276457084,741,
5038,3190,2025-05-16,declined,,581,high_risk_score
5039,4703,2025-05-29,approved,883.6506343904355,684,
5040,7582,2025-05-20,approved,1124.5309125609172,765,
5041,3096,2025-05-07,approved,782.1737838764334,682,
5042,1472,2025-05-29,approved,390.47696610618726,663,
5043,5669,2025-05-16,declined,,629,thin_file_proxy
5044,5353,2025-05-27,declined,,728,thin_file_proxy
5045,5942,2025-05-09,approved,903.1960595488719,746,
5046,3194,2025-05-15,approved,530.5414264690498,721,
5047,1273,2025-05-19,approved,651.1883047061964,696,
5048,2458,2025-05-19,approved,591.0873847926265,658,
5049,6822,2025-05-20,approved,692.5222314377672,723,
5050,4757,2025-05-07,approved,721.8383272141689,754,
5051,3974,2025-05-30,approved,1395.2003458846984,724,
5052,6218,2025-05-18,approved,1293.130159102779,755,
5053,3385,2025-05-12,declined,,608,high_dti_proxy
5054,17,2025-05-23,declined,,592,high_risk_score
5055,5649,2025-05-27,approved,718.049091420792,764,
5056,7725,2025-05-09,approved,1359.75310835865,790,
5057,2823,2025-05-28,approved,764.3595995658982,707,
5058,346,2025-05-10,approved,747.0171562828901,735,
5059,1415,2025-05-15,approved,573.7407612461499,736,
5060,1089,2025-05-31,declined,,627,thin_file_proxy
5061,4048,2025-05-08,approved,1132.4223863343277,801,
5062,5480,2025-05-25,approved,705.6945377905065,777,
5063,8261,2025-05-13,approved,1184.6964878861777,752,
5064,8044,2025-05-19,declined,,604,high_dti_proxy
5065,3640,2025-05-24,approved,1031.0513171257617,686,
5066,7504,2025-05-26,approved,504.9643837088178,776,
5067,1689,2025-05-22,approved,749.2137586046716,751,
5068,4632,2025-05-07,approved,1399.1776809794785,696,
5069,3938,2025-05-27,approved,855.7238359924406,747,
5070,3202,2025-05-23,approved,888.415917345908,696,
5071,5393,2025-05-29,approved,842.2766380787342,766,
5072,4312,2025-05-09,approved,1325.4746400877234,699,
5073,3899,2025-05-19,approved,488.13948812182736,712,
5074,3626,2025-05-07,declined,,708,thin_file_proxy
5075,6899,2025-05-15,declined,,659,high_dti_proxy
5076,1681,2025-05-29,approved,683.6581649458303,755,
5077,4123,2025-05-03,declined,,680,thin_file_proxy
5078,7157,2025-05-11,declined,,659,thin_file_proxy
5079,2457,2025-05-13,approved,754.1883199024157,691,
5080,2949,2025-05-22,approved,729.1874684289983,681,
5081,2693,2025-05-14,approved,1006.5993005823468,687,
5082,3694,2025-05-25,approved,1254.5592427233112,768,
5083,5481,2025-05-27,approved,513.6515650830019,661,
5084,5766,2025-05-09,approved,444.05406095503196,608,
5085,8259,2025-05-29,approved,1428.6589881514485,708,
5086,5516,2025-05-12,approved,393.33014029098763,719,
5087,2685,2025-05-18,approved,618.4768743834024,624,
5088,2830,2025-05-16,approved,797.2988415993974,820,
5089,3383,2025-05-29,approved,985.3182112498278,631,
5090,4957,2025-05-20,approved,1094.941798953013,728,
5091,7233,2025-05-05,declined,,707,thin_file_proxy
5092,309,2025-05-02,approved,716.8570027462598,677,
5093,8510,2025-05-21,approved,693.6331686882655,742,
5094,6201,2025-05-28,approved,1120.1537538221532,706,
5095,6822,2025-05-16,approved,641.2678243230375,768,
5096,4279,2025-05-25,approved,716.8952397678842,740,
5097,2275,2025-05-14,approved,758.6207268900764,748,
5098,7917,2025-05-30,declined,,693,high_dti_proxy
5099,4119,2025-05-10,approved,1043.1858237505546,682,
5100,5188,2025-05-23,approved,843.9402801412307,698,
5101,302,2025-05-25,approved,855.3604486401092,765,
5102,2546,2025-05-09,declined,,619,high_dti_proxy
5103,2335,2025-05-01,approved,353.7395392962696,700,
5104,1838,2025-05-03,declined,,645,high_dti_proxy
5105,3063,2025-05-11,approved,1086.1598735079633,779,
5106,1492,2025-05-31,approved,360.88443685862404,628,
5107,7454,2025-05-06,declined,,659,thin_file_proxy
5108,6963,2025-05-01,approved,1001.3715777447561,784,
5109,8098,2025-05-08,declined,,630,thin_file_proxy
5110,2063,2025-05-28,approved,1064.5250226530309,671,
5111,7609,2025-05-01,approved,340.31375476953406,671,
5112,2708,2025-05-13,approved,615.6704206764766,701,
5113,5765,2025-05-21,approved,1426.4995338960257,731,
5114,670,2025-05-01,approved,506.4659901064615,640,
5115,7930,2025-05-04,approved,1003.4000435878974,760,
5116,121,2025-05-05,approved,242.33805116848092,789,
5117,7274,2025-05-02,approved,1256.453747184845,733,
5118,7576,2025-05-30,approved,889.780247405002,776,
5119,6487,2025-05-11,approved,776.638187085041,615,
5120,3451,2025-05-19,approved,636.176914208307,702,
5121,2053,2025-05-06,declined,,583,high_risk_score
5122,1814,2025-05-20,approved,771.5899616224029,678,
5123,4411,2025-05-21,declined,,647,thin_file_proxy
5124,6195,2025-05-08,approved,671.1981746899706,654,
5125,7913,2025-05-21,declined,,554,high_risk_score
5126,1563,2025-05-01,declined,,590,high_risk_score
5127,7977,2025-05-17,declined,,671,thin_file_proxy
5128,4504,2025-05-24,approved,559.1176514923868,736,
5129,4439,2025-05-30,approved,807.3890098834592,712,
5130,4724,2025-05-10,declined,,605,thin_file_proxy
5131,216,2025-05-26,approved,903.0448445495286,790,
5132,8083,2025-05-13,approved,1259.9966249797444,755,
5133,4021,2025-05-18,approved,808.7421985553262,711,
5134,1449,2025-05-14,declined,,721,thin_file_proxy
5135,5225,2025-05-28,declined,,642,thin_file_proxy
5136,2503,2025-05-03,approved,661.2618040298549,748,
5137,4286,2025-05-09,approved,279.5502626688436,587,
