payment_id,loan_id,payment_date,payment_amount,paid_principal,paid_fee_interest,payment_type
17778,3081,2025-05-13,230.2,223.73,6.47,scheduled
17779,3081,2025-06-11,230.2,225.87,4.33,scheduled
17780,3081,2025-07-15,230.2,228.02,2.18,scheduled
17781,3082,2025-04-28,125.42,116.63,8.79,scheduled
17782,3082,2025-06-14,125.42,118.77,6.65,scheduled
17783,3082,2025-09-21,125.42,120.94,4.48,scheduled
17784,3082,2025-07-25,125.42,123.16,2.26,scheduled
17785,3083,2025-06-06,29.45,25.75,3.7,scheduled
17786,3083,2025-05-18,29.45,26.04,3.41,scheduled
17787,3083,2025-06-11,29.45,26.33,3.12,scheduled
17788,3083,2025-07-07,29.45,26.63,2.82,scheduled
17789,3083,2025-08-09,29.45,26.93,2.52,scheduled
17790,3083,2025-09-05,29.45,27.23,2.22,scheduled
17791,3083,2025-10-10,29.45,27.54,1.91,scheduled
17792,3083,2025-11-09,29.45,27.85,1.6,scheduled
17793,3083,2025-12-05,29.45,28.16,1.29,scheduled
17794,3083,2026-01-11,29.45,28.48,0.97,scheduled
17795,3083,2026-02-05,29.45,28.8,0.65,scheduled
17796,3083,2026-03-07,29.43,29.1,0.33,scheduled
17797,3084,2025-04-21,124.52,117.7,6.82,scheduled
17798,3084,2025-05-20,124.53,118.82,5.71,scheduled
17799,3084,2025-06-16,124.53,119.94,4.59,scheduled
17800,3084,2025-07-21,124.53,121.07,3.46,scheduled
17801,3084,2025-08-18,124.53,122.21,2.32,scheduled
17802,3084,2025-09-20,124.52,123.36,1.16,scheduled
17803,3085,2025-04-10,144.24,136.3,7.94,scheduled
17804,3085,2025-05-11,144.23,137.59,6.64,scheduled
17805,3085,2025-06-10,144.24,138.9,5.34,scheduled
17806,3085,2025-07-08,144.23,140.21,4.02,scheduled
17807,3085,2025-08-07,144.24,141.54,2.7,scheduled
17808,3085,2025-09-08,144.25,142.9,1.35,scheduled
17809,3086,2025-04-12,212.13,204.57,7.56,scheduled
17810,3086,2025-05-12,212.13,206.43,5.7,scheduled
17811,3086,2025-06-11,212.12,208.31,3.81,scheduled
17812,3086,2025-07-11,212.13,210.21,1.92,scheduled
17813,3087,2025-04-23,304.92,289.91,15.01,scheduled
17814,3087,2025-05-26,304.92,293.59,11.33,scheduled
17815,3087,2025-06-24,304.92,297.32,7.6,scheduled
17816,3087,2025-07-25,304.92,301.1,3.82,scheduled
17817,3088,2025-04-12,94.9,85.08,9.82,scheduled
17818,3088,2025-05-16,94.89,86.64,8.25,scheduled
17819,3088,2025-06-16,94.9,88.24,6.66,scheduled
17820,3088,2025-07-12,94.9,89.86,5.04,scheduled
17821,3089,2025-04-11,72.84,67.82,5.02,scheduled
17822,3089,2025-05-10,72.85,68.64,4.21,scheduled
17823,3089,2025-07-11,72.85,69.46,3.39,scheduled
17824,3089,2025-07-15,72.85,70.29,2.56,scheduled
17825,3089,2025-08-11,72.84,71.13,1.71,scheduled
17826,3089,2025-09-13,72.84,71.98,0.86,scheduled
17827,3090,2025-04-14,149.38,144.8,4.58,scheduled
17828,3090,2025-05-13,149.38,145.93,3.45,scheduled
17829,3090,2025-06-17,149.39,147.08,2.31,scheduled
17830,3090,2025-07-20,149.39,148.23,1.16,scheduled
17831,3091,2025-04-02,124.07,120.11,3.96,scheduled
17832,3091,2025-04-30,124.07,121.09,2.98,scheduled
17833,3091,2025-06-03,124.08,122.08,2.0,scheduled
17834,3091,2025-07-06,124.08,123.08,1.0,scheduled
17835,3092,2025-04-05,115.59,110.83,4.76,scheduled
17836,3092,2025-05-04,115.6,112.01,3.59,scheduled
17837,3092,2025-06-20,115.6,113.19,2.41,scheduled
17838,3092,2025-07-03,115.59,114.38,1.21,scheduled
17839,3093,2025-04-14,119.27,114.81,4.46,scheduled
17840,3093,2025-05-20,119.27,115.91,3.36,scheduled
17841,3093,2025-06-19,119.26,117.01,2.25,scheduled
17842,3093,2025-07-17,119.26,118.13,1.13,scheduled
17843,3094,2025-04-12,66.28,62.09,4.19,scheduled
17844,3094,2025-05-17,66.28,62.77,3.51,scheduled
17845,3094,2025-06-16,66.28,63.46,2.82,scheduled
17846,3094,2025-07-17,66.28,64.15,2.13,scheduled
17847,3094,2025-08-17,66.29,64.86,1.43,scheduled
17848,3094,2025-09-17,66.29,65.57,0.72,scheduled
17849,3095,2025-04-03,107.66,101.47,6.19,scheduled
17850,3095,2025-05-09,107.67,102.48,5.19,scheduled
17851,3095,2025-06-09,107.66,103.49,4.17,scheduled
17852,3095,2025-07-03,107.66,104.52,3.14,scheduled
17853,3095,2025-08-08,107.67,105.56,2.11,scheduled
17854,3095,2025-09-07,107.66,106.6,1.06,scheduled
17855,3096,2025-05-18,136.59,129.96,6.63,scheduled
17856,3096,2025-05-24,136.59,131.59,5.0,scheduled
17857,3096,2025-06-23,136.58,133.23,3.35,scheduled
17858,3096,2025-07-26,136.6,134.91,1.69,scheduled
17859,3097,2025-04-09,91.34,87.26,4.08,scheduled
17860,3097,2025-05-12,91.35,88.27,3.08,scheduled
17861,3097,2025-06-13,91.34,89.28,2.06,scheduled
17862,3097,2025-07-11,91.35,90.31,1.04,scheduled
17863,3098,2025-04-27,57.51,48.73,8.78,scheduled
17864,3098,2025-05-30,57.51,49.41,8.1,scheduled
17865,3098,2025-06-30,57.51,50.1,7.41,scheduled
17866,3098,2025-08-23,57.51,50.79,6.72,scheduled
17867,3098,2025-09-01,57.51,51.5,6.01,scheduled
17868,3098,2025-09-25,57.51,52.21,5.3,scheduled
17869,3098,2025-10-25,57.51,52.94,4.57,scheduled
17870,3098,2025-11-29,57.5,53.67,3.83,scheduled
17871,3098,2025-12-31,57.51,54.42,3.09,scheduled
17872,3098,2026-01-25,57.51,55.18,2.33,scheduled
17873,3098,2026-03-03,57.51,55.94,1.57,scheduled
17874,3098,2026-03-30,57.52,56.73,0.79,scheduled
17875,3099,2025-04-05,130.34,123.2,7.14,scheduled
17876,3099,2025-04-29,130.34,124.37,5.97,scheduled
17877,3099,2025-06-05,130.34,125.54,4.8,scheduled
17878,3099,2025-07-06,130.34,126.72,3.62,scheduled
17879,3099,2025-08-01,130.34,127.92,2.42,scheduled
17880,3099,2025-09-04,130.34,129.12,1.22,scheduled
17881,3100,2025-04-19,99.8,91.79,8.01,scheduled
17882,3100,2025-05-16,99.8,93.08,6.72,scheduled
17883,3100,2025-06-13,99.8,94.39,5.41,scheduled
17884,3100,2025-07-12,99.8,95.71,4.09,scheduled
17885,3100,2025-08-26,86.19,83.45,2.74,partial
17886,3100,2025-09-13,99.8,98.42,1.38,scheduled
17887,3101,2025-04-25,119.12,110.49,8.63,scheduled
17888,3101,2025-05-23,119.13,111.89,7.24,scheduled
17889,3101,2025-06-19,119.12,113.3,5.82,scheduled
17890,3101,2025-07-19,119.13,114.73,4.4,scheduled
17891,3101,2025-08-22,119.13,116.18,2.95,scheduled
17892,3101,2025-09-25,119.12,117.64,1.48,scheduled
17893,3102,2025-04-18,185.63,173.92,11.71,scheduled
17894,3102,2025-06-16,185.63,175.82,9.81,scheduled
17895,3102,2025-06-21,185.63,177.74,7.89,scheduled
17896,3102,2025-07-24,185.63,179.68,5.95,scheduled
17897,3102,2025-08-25,185.63,181.64,3.99,scheduled
17898,3102,2025-09-19,185.62,183.61,2.01,scheduled
17899,3103,2025-04-30,99.92,92.54,7.38,scheduled
17900,3103,2025-05-27,99.92,93.73,6.19,scheduled
17901,3103,2025-06-26,99.91,94.93,4.98,scheduled
17902,3103,2025-07-30,99.92,96.16,3.76,scheduled
17903,3103,2025-09-02,99.91,97.39,2.52,scheduled
17904,3103,2025-10-02,99.92,98.65,1.27,scheduled
17905,3104,2025-04-19,23.25,20.54,2.71,scheduled
17906,3104,2025-05-19,23.25,20.75,2.5,scheduled
17907,3104,2025-06-20,23.25,20.97,2.28,scheduled
17908,3104,2025-07-18,23.26,21.19,2.07,scheduled
17909,3104,2025-08-20,23.26,21.41,1.85,scheduled
17910,3104,2025-09-19,23.25,21.63,1.62,scheduled
17911,3104,2025-10-27,23.25,21.85,1.4,scheduled
17912,3104,2025-11-20,23.25,22.08,1.17,scheduled
17913,3104,2025-12-19,23.25,22.31,0.94,scheduled
17914,3104,2026-01-19,23.25,22.54,0.71,scheduled
17915,3104,2026-02-17,23.26,22.78,0.48,scheduled
17916,3104,2026-03-20,23.26,23.02,0.24,scheduled
17917,3105,2025-04-19,43.36,37.1,6.26,scheduled
17918,3105,2025-05-21,43.36,37.58,5.78,scheduled
17919,3105,2025-06-16,43.35,38.07,5.28,scheduled
17920,3105,2025-07-22,43.36,38.57,4.79,scheduled
17921,3105,2025-08-16,43.35,39.07,4.28,scheduled
17922,3105,2025-09-20,43.36,39.59,3.77,scheduled
17923,3105,2025-10-18,43.35,40.1,3.25,scheduled
17924,3105,2025-11-16,43.36,40.63,2.73,scheduled
17925,3105,2026-02-26,43.36,41.16,2.2,scheduled
17926,3105,2026-01-20,43.36,41.7,1.66,scheduled
17927,3105,2026-02-23,43.35,42.24,1.11,scheduled
17928,3105,2026-04-05,34.89,34.33,0.56,partial
17929,3106,2025-04-09,48.35,41.34,7.01,scheduled
17930,3106,2025-05-07,48.35,41.88,6.47,scheduled
17931,3106,2025-06-06,48.35,42.43,5.92,scheduled
17932,3106,2025-07-07,48.35,42.99,5.36,scheduled
17933,3106,2025-08-09,48.36,43.56,4.8,scheduled
17934,3106,2025-09-08,48.35,44.13,4.22,scheduled
17935,3106,2025-11-03,48.35,44.71,3.64,scheduled
17936,3106,2025-11-07,48.36,45.3,3.06,scheduled
17937,3106,2025-12-06,48.35,45.89,2.46,scheduled
17938,3106,2026-01-07,48.35,46.49,1.86,scheduled
17939,3106,2026-02-04,48.35,47.1,1.25,scheduled
17940,3106,2026-03-04,48.35,47.72,0.63,scheduled
17941,3107,2025-04-14,123.26,113.55,9.71,scheduled
17942,3107,2025-05-19,123.26,115.11,8.15,scheduled
17943,3107,2025-06-15,123.26,116.7,6.56,scheduled
17944,3107,2025-07-16,123.25,118.3,4.95,scheduled
17945,3107,2025-08-21,123.26,119.93,3.33,scheduled
17946,3107,2025-09-17,123.25,121.58,1.67,scheduled
17947,3108,2025-04-29,258.31,248.7,9.61,scheduled
17948,3108,2025-05-22,258.31,251.07,7.24,scheduled
17949,3108,2025-06-27,258.31,253.46,4.85,scheduled
17950,3108,2025-08-28,145.78,143.34,2.44,partial
17951,3109,2025-04-14,89.26,85.98,3.28,scheduled
17952,3109,2025-05-09,89.26,86.79,2.47,scheduled
17953,3109,2025-06-12,89.27,87.61,1.66,scheduled
17954,3109,2025-07-10,89.26,88.43,0.83,scheduled
17955,3110,2025-04-13,146.27,139.1,7.17,scheduled
17956,3110,2025-05-08,146.26,140.85,5.41,scheduled
17957,3110,2025-06-09,146.26,142.63,3.63,scheduled
17958,3110,2025-07-14,146.27,144.44,1.83,scheduled
17959,3111,2025-04-14,44.38,39.63,4.75,scheduled
17960,3111,2025-05-14,44.38,40.01,4.37,scheduled
17961,3111,2025-06-20,44.37,40.38,3.99,scheduled
17962,3111,2025-07-18,44.38,40.77,3.61,scheduled
17963,3111,2025-08-20,44.37,41.15,3.22,scheduled
17964,3111,2025-09-18,44.37,41.54,2.83,scheduled
17965,3111,2025-10-20,44.38,41.94,2.44,scheduled
17966,3111,2025-11-20,44.37,42.33,2.04,scheduled
17967,3111,2025-12-20,44.37,42.73,1.64,scheduled
17968,3111,2026-01-19,44.38,43.14,1.24,scheduled
17969,3111,2026-02-16,44.38,43.55,0.83,scheduled
17970,3111,2026-03-15,44.38,43.96,0.42,scheduled
17971,3112,2025-04-08,148.97,142.4,6.57,scheduled
17972,3112,2025-05-09,148.97,144.01,4.96,scheduled
17973,3112,2025-06-08,148.96,145.64,3.32,scheduled
17974,3112,2025-07-09,148.97,147.3,1.67,scheduled
17975,3113,2025-03-31,92.71,87.41,5.3,scheduled
17976,3113,2025-05-03,92.72,88.28,4.44,scheduled
17977,3113,2025-06-02,92.72,89.15,3.57,scheduled
17978,3113,2025-07-01,92.71,90.02,2.69,scheduled
17979,3113,2025-08-04,92.71,90.91,1.8,scheduled
17980,3113,2025-09-01,92.71,91.81,0.9,scheduled
17981,3114,2025-05-01,79.48,76.8,2.68,scheduled
17982,3114,2025-05-29,79.49,77.47,2.02,scheduled
17983,3114,2025-07-01,79.48,78.13,1.35,scheduled
17984,3114,2025-07-25,79.48,78.8,0.68,scheduled
17985,3115,2025-04-20,129.41,124.76,4.65,scheduled
17986,3115,2025-05-21,129.42,125.91,3.51,scheduled
17987,3115,2025-06-23,129.42,127.07,2.35,scheduled
17988,3115,2025-07-23,129.41,128.23,1.18,scheduled
17989,3116,2025-04-28,130.97,123.6,7.37,scheduled
17990,3116,2025-05-26,130.97,124.8,6.17,scheduled
17991,3116,2025-06-22,130.97,126.01,4.96,scheduled
17992,3116,2025-07-27,130.97,127.23,3.74,scheduled
17993,3116,2025-08-24,130.98,128.47,2.51,scheduled
17994,3116,2025-10-12,130.98,129.72,1.26,scheduled
17995,3117,2025-04-28,133.42,126.74,6.68,scheduled
17996,3117,2025-05-26,133.42,128.38,5.04,scheduled
17997,3117,2025-06-23,133.41,130.03,3.38,scheduled
17998,3117,2025-07-24,133.41,131.71,1.7,scheduled
17999,3118,2025-04-21,319.5,307.96,11.54,scheduled
18000,3118,2025-05-16,319.51,310.81,8.7,scheduled
18001,3118,2025-06-17,319.5,313.68,5.82,scheduled
18002,3118,2025-07-21,319.5,316.57,2.93,scheduled
18003,3119,2025-04-15,61.96,57.78,4.18,scheduled
18004,3119,2025-05-14,61.96,58.8,3.16,scheduled
18005,3119,2025-06-30,61.97,59.84,2.13,scheduled
18006,3119,2025-07-20,61.96,60.89,1.07,scheduled
18007,3120,2025-04-30,65.41,60.72,4.69,scheduled
18008,3120,2025-05-26,65.4,61.47,3.93,scheduled
18009,3120,2025-07-11,65.41,62.24,3.17,scheduled
18010,3120,2025-07-26,65.41,63.02,2.39,scheduled
18011,3120,2025-09-01,65.4,63.8,1.6,scheduled
18012,3120,2025-09-29,65.41,64.6,0.81,scheduled
18013,3121,2025-04-24,81.83,76.01,5.82,scheduled
18014,3121,2025-05-27,81.83,76.95,4.88,scheduled
18015,3121,2025-06-30,81.83,77.9,3.93,scheduled
18016,3121,2025-07-25,81.83,78.87,2.96,scheduled
18017,3121,2025-11-04,81.83,79.84,1.99,scheduled
18018,3121,2025-09-25,81.83,80.83,1.0,scheduled
18019,3122,2025-05-18,175.78,168.53,7.25,scheduled
18020,3122,2025-04-29,175.77,170.31,5.46,scheduled
18021,3122,2025-05-30,175.77,172.11,3.66,scheduled
18022,3122,2025-07-01,175.77,173.93,1.84,scheduled
18023,3123,2025-04-18,21.98,18.9,3.08,scheduled
18024,3123,2025-05-14,21.97,19.13,2.84,scheduled
18025,3123,2025-06-15,21.97,19.38,2.59,scheduled
18026,3123,2025-07-19,21.97,19.62,2.35,scheduled
18027,3123,2025-08-16,21.97,19.87,2.1,scheduled
18028,3123,2025-09-17,21.97,20.12,1.85,scheduled
18029,3123,2025-10-20,21.98,20.38,1.6,scheduled
18030,3123,2025-12-10,21.97,20.63,1.34,scheduled
18031,3123,2025-12-21,21.97,20.89,1.08,scheduled
18032,3123,2026-01-31,17.69,16.88,0.81,partial
18033,3123,2026-03-01,21.98,21.43,0.55,scheduled
18034,3123,2026-03-17,21.96,21.69,0.27,scheduled
18035,3124,2025-04-11,113.01,107.59,5.42,scheduled
18036,3124,2025-05-11,113.0,108.47,4.53,scheduled
18037,3124,2025-07-01,90.09,86.45,3.64,partial
18038,3124,2025-07-11,113.0,110.26,2.74,scheduled
18039,3124,2025-08-11,113.01,111.17,1.84,scheduled
18040,3124,2025-09-14,113.0,112.08,0.92,scheduled
18041,3125,2025-04-21,109.85,103.98,5.87,scheduled
18042,3125,2025-05-19,109.85,104.94,4.91,scheduled
18043,3125,2025-06-25,109.85,105.9,3.95,scheduled
18044,3125,2025-07-18,109.85,106.88,2.97,scheduled
18045,3125,2025-08-18,109.85,107.86,1.99,scheduled
18046,3125,2025-09-18,109.86,108.86,1.0,scheduled
18047,3126,2025-04-10,205.06,193.49,11.57,scheduled
18048,3126,2025-05-08,205.06,195.37,9.69,scheduled
18049,3126,2025-06-03,205.06,197.27,7.79,scheduled
18050,3126,2025-07-05,205.06,199.19,5.87,scheduled
18051,3126,2025-08-09,205.06,201.13,3.93,scheduled
18052,3126,2025-09-03,205.06,203.08,1.98,scheduled
18053,3127,2025-04-14,63.07,59.0,4.07,scheduled
18054,3127,2025-05-18,63.07,59.66,3.41,scheduled
18055,3127,2025-06-19,63.08,60.33,2.75,scheduled
18056,3127,2025-07-19,63.08,61.01,2.07,scheduled
18057,3127,2025-08-20,63.08,61.69,1.39,scheduled
18058,3127,2025-09-20,63.08,62.38,0.7,scheduled
18059,3128,2025-04-23,72.05,65.46,6.59,scheduled
18060,3128,2025-05-25,72.04,66.51,5.53,scheduled
18061,3128,2025-06-24,72.04,67.58,4.46,scheduled
18062,3128,2025-07-20,72.04,68.67,3.37,scheduled
18063,3128,2025-08-20,72.05,69.78,2.27,scheduled
18064,3128,2025-10-05,72.03,70.89,1.14,scheduled
18065,3129,2025-04-22,78.91,67.21,11.7,scheduled
18066,3129,2025-05-23,78.9,68.11,10.79,scheduled
18067,3129,2025-06-18,78.91,69.03,9.88,scheduled
18068,3129,2025-07-20,78.91,69.96,8.95,scheduled
18069,3129,2025-08-17,78.9,70.9,8.0,scheduled
18070,3129,2025-09-18,78.9,71.85,7.05,scheduled
18071,3129,2025-10-20,78.9,72.82,6.08,scheduled
18072,3129,2025-11-16,78.9,73.8,5.1,scheduled
18073,3129,2025-12-17,78.9,74.79,4.11,scheduled
18074,3129,2026-03-09,78.9,75.8,3.1,scheduled
18075,3129,2026-02-18,78.9,76.82,2.08,scheduled
18076,3129,2026-03-23,78.9,77.85,1.05,scheduled
18077,3130,2025-04-21,165.11,159.08,6.03,scheduled
18078,3130,2025-05-16,165.1,160.56,4.54,scheduled
18079,3130,2025-06-17,165.1,162.06,3.04,scheduled
18080,3130,2025-07-18,165.11,163.58,1.53,scheduled
18081,3131,2025-04-03,65.62,62.36,3.26,scheduled
18082,3131,2025-05-06,65.62,62.89,2.73,scheduled
18083,3131,2025-05-31,65.61,63.42,2.19,scheduled
18084,3131,2025-07-04,65.62,63.97,1.65,scheduled
18085,3131,2025-08-03,65.62,64.51,1.11,scheduled
18086,3131,2025-09-04,65.62,65.06,0.56,scheduled
18087,3132,2025-04-06,255.59,246.58,9.01,scheduled
18088,3132,2025-04-30,255.59,248.8,6.79,scheduled
18089,3132,2025-06-01,255.58,251.04,4.54,scheduled
18090,3132,2025-07-03,255.57,253.29,2.28,scheduled
18091,3133,2025-04-08,205.48,197.9,7.58,scheduled
18092,3133,2025-05-09,205.48,199.77,5.71,scheduled
18093,3133,2025-06-15,205.47,201.65,3.82,scheduled
18094,3133,2025-07-15,205.48,203.56,1.92,scheduled
18095,3134,2025-04-06,159.21,150.69,8.52,scheduled
18096,3134,2025-05-05,159.2,152.77,6.43,scheduled
18097,3134,2025-06-07,159.21,154.89,4.32,scheduled
18098,3134,2025-07-05,159.2,157.03,2.17,scheduled
18099,3135,2025-04-12,314.22,300.15,14.07,scheduled
18100,3135,2025-05-12,314.22,303.61,10.61,scheduled
18101,3135,2025-06-14,314.22,307.11,7.11,scheduled
18102,3135,2025-07-11,314.22,310.64,3.58,scheduled
18103,3136,2025-04-16,105.35,99.65,5.7,scheduled
18104,3136,2025-05-18,105.36,100.58,4.78,scheduled
18105,3136,2025-06-17,105.36,101.52,3.84,scheduled
18106,3136,2025-07-15,105.35,102.46,2.89,scheduled
18107,3136,2025-08-16,105.36,103.42,1.94,scheduled
18108,3136,2025-09-13,105.35,104.38,0.97,scheduled
18109,3137,2025-04-21,148.13,140.75,7.38,scheduled
18110,3137,2025-05-17,148.13,141.95,6.18,scheduled
18111,3137,2025-06-15,148.13,143.17,4.96,scheduled
18112,3137,2025-07-19,148.13,144.39,3.74,scheduled
18113,3137,2025-08-14,148.13,145.63,2.5,scheduled
18114,3137,2025-09-17,148.12,146.86,1.26,scheduled
18115,3138,2025-04-14,193.76,183.22,10.54,scheduled
18116,3138,2025-05-10,193.76,184.94,8.82,scheduled
18117,3138,2025-06-09,193.76,186.67,7.09,scheduled
18118,3138,2025-07-11,193.76,188.42,5.34,scheduled
18119,3138,2025-08-11,193.76,190.18,3.58,scheduled
18120,3138,2025-09-12,193.78,191.98,1.8,scheduled
18121,3139,2025-04-13,147.67,142.22,5.45,scheduled
18122,3139,2025-05-11,147.66,143.56,4.1,scheduled
18123,3139,2025-06-10,147.67,144.92,2.75,scheduled
18124,3139,2025-07-10,147.67,146.29,1.38,scheduled
18125,3140,2025-04-08,150.61,141.56,9.05,scheduled
18126,3140,2025-05-07,150.61,143.03,7.58,scheduled
18127,3140,2025-06-04,150.62,144.52,6.1,scheduled
18128,3140,2025-07-11,150.62,146.02,4.6,scheduled
18129,3140,2025-08-04,150.61,147.53,3.08,scheduled
18130,3140,2025-09-06,150.62,149.07,1.55,scheduled
18131,3141,2025-04-27,118.96,112.6,6.36,scheduled
18132,3141,2025-05-26,118.96,113.64,5.32,scheduled
18133,3141,2025-06-20,118.96,114.68,4.28,scheduled
18134,3141,2025-07-21,118.96,115.74,3.22,scheduled
18135,3141,2025-08-25,118.96,116.8,2.16,scheduled
18136,3141,2025-09-23,118.95,117.87,1.08,scheduled
18137,3142,2025-04-04,102.43,96.34,6.09,scheduled
18138,3142,2025-05-06,102.43,97.33,5.1,scheduled
18139,3142,2025-06-03,102.43,98.33,4.1,scheduled
18140,3142,2025-07-05,102.43,99.34,3.09,scheduled
18141,3142,2025-08-10,102.43,100.36,2.07,scheduled
18142,3142,2025-09-10,102.41,101.37,1.04,scheduled
18143,3143,2025-04-26,114.23,108.01,6.22,scheduled
18144,3143,2025-05-28,114.23,109.02,5.21,scheduled
18145,3143,2025-07-01,114.22,110.04,4.18,scheduled
18146,3143,2025-07-29,114.22,111.07,3.15,scheduled
18147,3143,2025-08-26,114.23,112.12,2.11,scheduled
18148,3143,2025-09-27,114.23,113.17,1.06,scheduled
18149,3144,2025-04-25,135.2,127.84,7.36,scheduled
18150,3144,2025-05-24,135.21,129.04,6.17,scheduled
18151,3144,2025-06-25,135.21,130.25,4.96,scheduled
18152,3144,2025-07-19,135.2,131.47,3.73,scheduled
18153,3144,2025-08-20,135.2,132.7,2.5,scheduled
18154,3144,2025-09-21,135.22,133.96,1.26,scheduled
18155,3145,2025-04-10,199.32,191.89,7.43,scheduled
18156,3145,2025-05-13,199.33,193.73,5.6,scheduled
18157,3145,2025-06-11,199.33,195.58,3.75,scheduled
18158,3145,2025-07-17,199.33,197.44,1.89,scheduled
18159,3146,2025-04-08,125.52,119.5,6.02,scheduled
18160,3146,2025-05-05,125.52,120.98,4.54,scheduled
18161,3146,2025-06-11,125.53,122.48,3.05,scheduled
18162,3146,2025-07-10,125.52,123.99,1.53,scheduled
18163,3147,2025-04-18,124.59,119.95,4.64,scheduled
18164,3147,2025-05-13,124.59,121.09,3.5,scheduled
18165,3147,2025-06-16,124.59,122.25,2.34,scheduled
18166,3147,2025-07-20,124.58,123.4,1.18,scheduled
18167,3148,2025-04-21,71.29,64.51,6.78,scheduled
18168,3148,2025-05-22,71.29,65.59,5.7,scheduled
18169,3148,2025-07-09,71.29,66.69,4.6,scheduled
18170,3148,2025-07-19,71.29,67.81,3.48,scheduled
18171,3148,2025-08-19,71.29,68.95,2.34,scheduled
18172,3148,2025-09-23,71.3,70.12,1.18,scheduled
18173,3149,2025-05-13,84.78,79.94,4.84,scheduled
18174,3149,2025-05-10,84.77,80.72,4.05,scheduled
18175,3149,2025-06-09,84.78,81.52,3.26,scheduled
18176,3149,2025-07-09,84.77,82.32,2.45,scheduled
18177,3149,2025-08-13,84.77,83.13,1.64,scheduled
18178,3149,2025-09-10,84.76,83.93,0.83,scheduled
18179,3150,2025-04-09,112.96,109.45,3.51,scheduled
18180,3150,2025-05-06,112.95,110.31,2.64,scheduled
18181,3150,2025-06-09,112.96,111.19,1.77,scheduled
18182,3150,2025-07-03,112.95,112.06,0.89,scheduled
18183,3151,2025-04-15,61.67,58.57,3.1,scheduled
18184,3151,2025-05-11,61.67,59.33,2.34,scheduled
18185,3151,2025-06-13,61.67,60.1,1.57,scheduled
18186,3151,2025-07-14,61.67,60.88,0.79,scheduled
18187,3152,2025-04-11,56.49,52.17,4.32,scheduled
18188,3152,2025-05-08,56.49,52.87,3.62,scheduled
18189,3152,2025-06-11,56.5,53.58,2.92,scheduled
18190,3152,2025-07-07,56.49,54.29,2.2,scheduled
18191,3152,2025-08-05,56.49,55.01,1.48,scheduled
18192,3152,2025-09-05,56.49,55.75,0.74,scheduled
18193,3153,2025-04-02,96.32,91.79,4.53,scheduled
18194,3153,2025-04-29,96.32,92.53,3.79,scheduled
18195,3153,2025-06-02,96.31,93.27,3.04,scheduled
18196,3153,2025-07-06,96.32,94.03,2.29,scheduled
18197,3153,2025-08-02,96.31,94.78,1.53,scheduled
18198,3153,2025-09-05,96.32,95.55,0.77,scheduled
18199,3154,2025-04-29,100.89,93.68,7.21,scheduled
18200,3154,2025-06-01,100.9,94.85,6.05,scheduled
18201,3154,2025-07-03,100.9,96.03,4.87,scheduled
18202,3154,2025-08-04,100.89,97.22,3.67,scheduled
18203,3154,2025-08-31,100.89,98.43,2.46,scheduled
18204,3154,2025-09-29,100.88,99.64,1.24,scheduled
18205,3155,2025-04-21,165.27,156.22,9.05,scheduled
18206,3155,2025-05-16,165.28,157.7,7.58,scheduled
18207,3155,2025-06-15,165.28,159.19,6.09,scheduled
18208,3155,2025-07-22,165.28,160.69,4.59,scheduled
18209,3155,2025-08-21,165.27,162.2,3.07,scheduled
18210,3155,2025-09-19,165.27,163.73,1.54,scheduled
18211,3156,2025-04-14,56.21,49.36,6.85,scheduled
18212,3156,2025-05-20,56.21,49.9,6.31,scheduled
18213,3156,2025-06-20,56.21,50.44,5.77,scheduled
18214,3156,2025-07-14,56.21,50.99,5.22,scheduled
18215,3156,2025-08-21,56.2,51.54,4.66,scheduled
18216,3156,2025-09-18,56.2,52.1,4.1,scheduled
18217,3156,2025-10-17,56.2,52.67,3.53,scheduled
18218,3156,2025-11-19,56.2,53.24,2.96,scheduled
18219,3156,2026-01-19,48.34,45.96,2.38,partial
18220,3156,2026-01-17,56.21,54.41,1.8,scheduled
18221,3156,2026-04-20,56.2,55.0,1.2,scheduled
18222,3156,2026-03-19,56.22,55.61,0.61,scheduled
18223,3157,2025-04-11,132.17,122.44,9.73,scheduled
18224,3157,2025-05-10,132.17,124.01,8.16,scheduled
18225,3157,2025-06-11,132.17,125.6,6.57,scheduled
18226,3157,2025-08-05,132.17,127.21,4.96,scheduled
18227,3157,2025-08-16,132.17,128.84,3.33,scheduled
18228,3157,2025-09-11,132.17,130.5,1.67,scheduled
18229,3158,2025-04-22,87.51,82.99,4.52,scheduled
18230,3158,2025-05-21,87.5,84.09,3.41,scheduled
18231,3158,2025-06-21,87.51,85.22,2.29,scheduled
18232,3158,2025-07-16,87.5,86.35,1.15,scheduled
18233,3159,2025-04-09,130.0,124.18,5.82,scheduled
18234,3159,2025-05-27,130.0,125.61,4.39,scheduled
18235,3159,2025-06-05,130.0,127.06,2.94,scheduled
18236,3159,2025-07-09,130.0,128.52,1.48,scheduled
18237,3160,2025-04-28,130.75,116.88,13.87,scheduled
18238,3160,2025-05-23,130.75,117.98,12.77,scheduled
18239,3160,2025-06-28,130.75,119.09,11.66,scheduled
18240,3160,2025-07-28,130.74,120.2,10.54,scheduled
18241,3160,2025-08-29,130.75,121.33,9.42,scheduled
18242,3160,2025-09-28,130.75,122.47,8.28,scheduled
