customer_id,total_payment_180d,total_loss_180d,net_ltv_180d
7844,559.86,0,559.86
6986,559.80,0,559.80
4351,559.59,0,559.59
6849,559.55,0,559.55
5015,559.52,0,559.52
307,559.52,0,559.52
419,559.46,0,559.46
4439,559.45,0,559.45
3378,559.23,0,559.23
7161,559.20,0,559.20
6037,558.99,0,558.99
55,558.98,0,558.98
4565,558.44,0,558.44
5548,558.11,0,558.11
1415,558.07,0,558.07
3685,557.85,0,557.85
4604,557.84,0,557.84
4571,557.63,0,557.63
6701,557.62,0,557.62
7382,557.53,0,557.53
80,557.35,0,557.35
109,557.12,0,557.12
2617,556.28,0,556.28
8528,556.10,0,556.10
3181,556.09,0,556.09
494,555.99,0,555.99
5788,555.95,0,555.95
4885,555.91,0,555.91
947,555.84,0,555.84
107,555.09,0,555.09
601,555.05,0,555.05
5950,555.02,0,555.02
1193,554.91,0,554.91
3978,554.49,0,554.49
2349,554.48,0,554.48
13252,554.06,0,554.06
1207,553.93,0,553.93
8221,553.66,0,553.66
9385,553.54,0,553.54
5649,553.50,0,553.50
8602,553.18,0,553.18
6667,552.88,0,552.88
4723,552.77,0,552.77
1337,552.75,0,552.75
155,552.37,0,552.37
4377,552.01,0,552.01
103,551.99,0,551.99
4737,551.67,0,551.67
442,551.66,0,551.66
82,551.28,0,551.28
9940,551.01,0,551.01
779,550.92,0,550.92
9198,550.83,0,550.83
1557,550.69,0,550.69
1111,550.64,0,550.64
8149,550.49,0,550.49
436,550.41,0,550.41
7071,550.20,0,550.20
8606,550.10,0,550.10
8996,550.06,0,550.06
7670,549.95,0,549.95
5532,549.93,0,549.93
2139,549.72,0,549.72
2401,549.53,0,549.53
1434,549.44,0,549.44
6284,549.25,0,549.25
5640,549.21,0,549.21
163,549.00,0,549.00
2473,548.88,0,548.88
3913,548.71,0,548.71
3081,548.65,0,548.65
2433,548.65,0,548.65
4624,548.42,0,548.42
8022,548.30,0,548.30
1000,548.29,0,548.29
8629,547.85,0,547.85
390,547.66,0,547.66
1099,547.45,0,547.45
2325,547.35,0,547.35
8652,547.23,0,547.23
544,547.02,0,547.02
5997,547.00,0,547.00
8374,546.96,0,546.96
1743,546.71,0,546.71
3753,546.64,0,546.64
2957,546.63,0,546.63
8423,546.62,0,546.62
87,546.50,0,546.50
1198,546.36,0,546.36
11433,546.18,0,546.18
6941,545.96,0,545.96
4130,545.83,0,545.83
746,545.81,0,545.81
11457,545.71,0,545.71
2979,545.70,0,545.70
1136,545.67,0,545.67
1724,545.61,0,545.61
7786,545.55,0,545.55
7504,545.39,0,545.39
8204,544.95,0,544.95
3593,544.79,0,544.79
14,544.21,0,544.21
8477,543.80,0,543.80
1808,543.57,0,543.57
3397,543.56,0,543.56
7843,543.55,0,543.55
5958,542.94,0,542.94
8294,542.74,0,542.74
1999,542.52,0,542.52
4731,542.47,0,542.47
5597,542.33,0,542.33
3510,542.26,0,542.26
2996,542.23,0,542.23
5311,542.15,0,542.15
1567,542.07,0,542.07
3835,542.06,0,542.06
8548,541.31,0,541.31
772,541.30,0,541.30
3732,541.19,0,541.19
3678,541.08,0,541.08
6574,541.05,0,541.05
2583,540.99,0,540.99
7815,540.80,0,540.80
1498,540.71,0,540.71
7341,540.71,0,540.71
4633,540.56,0,540.56
1195,540.31,0,540.31
3104,540.18,0,540.18
619,540.15,0,540.15
1274,540.14,0,540.14
6740,539.85,0,539.85
2506,539.85,0,539.85
7546,539.55,0,539.55
11625,539.36,0,539.36
5969,539.29,0,539.29
1231,539.24,0,539.24
922,539.02,0,539.02
11569,538.80,0,538.80
1826,538.78,0,538.78
3652,538.75,0,538.75
378,538.64,0,538.64
2402,538.29,0,538.29
5250,538.18,0,538.18
853,538.01,0,538.01
3988,537.86,0,537.86
4247,537.84,0,537.84
4777,537.80,0,537.80
12027,537.25,0,537.25
4008,537.14,0,537.14
1163,537.12,0,537.12
2259,537.11,0,537.11
5479,536.92,0,536.92
8875,536.34,0,536.34
1718,535.75,0,535.75
1860,535.69,0,535.69
3023,535.27,0,535.27
559,535.24,0,535.24
2434,535.23,0,535.23
6363,535.17,0,535.17
3381,535.00,0,535.00
3310,534.90,0,534.90
10428,534.41,0,534.41
7630,534.27,0,534.27
5521,533.66,0,533.66
708,533.57,0,533.57
7254,533.50,0,533.50
6881,533.36,0,533.36
2733,533.34,0,533.34
4213,533.34,0,533.34
2253,533.30,0,533.30
854,533.28,0,533.28
3855,533.16,0,533.16
7643,532.89,0,532.89
3021,532.80,0,532.80
4267,532.61,0,532.61
5937,531.98,0,531.98
11519,531.98,0,531.98
1401,531.36,0,531.36
1651,531.15,0,531.15
3861,531.13,0,531.13
2436,531.00,0,531.00
2542,530.75,0,530.75
3754,530.59,0,530.59
8812,530.48,0,530.48
8176,530.34,0,530.34
2714,529.96,0,529.96
1988,529.68,0,529.68
117,529.56,0,529.56
5309,529.54,0,529.54
7134,529.50,0,529.50
10648,529.50,0,529.50
1086,529.45,0,529.45
11176,529.44,0,529.44
4120,529.35,0,529.35
3379,529.22,0,529.22
990,529.11,0,529.11
11199,529.05,0,529.05
7303,529.02,0,529.02
3402,528.47,0,528.47
12653,528.47,0,528.47
5075,528.30,0,528.30
3649,528.30,0,528.30
139,528.15,0,528.15
1712,528.05,0,528.05
3491,528.03,0,528.03
3,528.02,0,528.02
8839,528.00,0,528.00
6249,527.89,0,527.89
4299,527.81,0,527.81
3563,527.72,0,527.72
7113,527.65,0,527.65
4350,527.53,0,527.53
8430,527.32,0,527.32
2270,527.18,0,527.18
1343,527.05,0,527.05
11285,527.01,0,527.01
4354,526.93,0,526.93
1168,526.54,0,526.54
4702,526.17,0,526.17
5131,526.04,0,526.04
8546,526.01,0,526.01
2590,525.85,0,525.85
3169,525.48,0,525.48
10256,525.37,0,525.37
8808,525.32,0,525.32
1611,525.23,0,525.23
8588,525.13,0,525.13
7080,525.06,0,525.06
3038,524.90,0,524.90
6895,524.66,0,524.66
640,524.62,0,524.62
6798,524.62,0,524.62
1060,524.56,0,524.56
553,524.54,0,524.54
3705,524.51,0,524.51
2247,524.47,0,524.47
3284,523.97,0,523.97
3915,523.93,0,523.93
2096,523.92,0,523.92
3870,523.87,0,523.87
7249,523.85,0,523.85
981,523.80,0,523.80
497,523.78,0,523.78
2482,523.66,0,523.66
2218,523.65,0,523.65
6202,523.63,0,523.63
5921,523.52,0,523.52
1683,523.51,0,523.51
6890,523.32,0,523.32
3096,523.05,0,523.05
582,522.87,0,522.87
8540,522.53,0,522.53
9067,522.47,0,522.47
7626,522.27,0,522.27
2440,522.22,0,522.22
6888,522.11,0,522.11
5905,521.89,0,521.89
6180,521.85,0,521.85
5637,521.58,0,521.58
5269,521.55,0,521.55
10521,521.49,0,521.49
4254,521.40,0,521.40
6223,521.04,0,521.04
4368,520.60,0,520.60
190,520.27,0,520.27
4190,520.21,0,520.21
11,520.19,0,520.19
1947,519.97,0,519.97
6929,519.93,0,519.93
4520,519.73,0,519.73
2765,519.60,0,519.60
7120,519.57,0,519.57
3693,519.45,0,519.45
2872,519.43,0,519.43
5455,519.24,0,519.24
6224,519.13,0,519.13
2211,518.65,0,518.65
7473,518.62,0,518.62
1208,518.52,0,518.52
2308,518.44,0,518.44
5776,518.34,0,518.34
1005,518.23,0,518.23
7725,517.86,0,517.86
6066,517.66,0,517.66
3686,517.32,0,517.32
2378,517.22,0,517.22
9305,516.89,0,516.89
960,516.83,0,516.83
3069,516.82,0,516.82
3827,516.81,0,516.81
11614,516.74,0,516.74
1125,516.64,0,516.64
1112,516.56,0,516.56
617,516.50,0,516.50
9525,516.37,0,516.37
5188,516.21,0,516.21
975,516.16,0,516.16
600,515.83,0,515.83
4303,515.56,0,515.56
3585,515.37,0,515.37
7204,515.10,0,515.10
2821,515.06,0,515.06
1679,514.79,0,514.79
10026,514.60,0,514.60
2534,514.30,0,514.30
7583,513.90,0,513.90
9830,513.65,0,513.65
1230,513.35,0,513.35
3547,513.32,0,513.32
2382,513.13,0,513.13
12948,513.05,0,513.05
2458,512.98,0,512.98
1468,512.76,0,512.76
9954,512.76,0,512.76
7930,512.58,0,512.58
3063,512.42,0,512.42
5890,512.32,0,512.32
8212,512.28,0,512.28
1901,512.15,0,512.15
6467,511.98,0,511.98
313,511.94,0,511.94
6053,511.43,0,511.43
4523,510.90,0,510.90
7918,510.86,0,510.86
4220,510.50,0,510.50
4398,510.48,0,510.48
5228,510.46,0,510.46
11035,510.18,0,510.18
12369,510.17,0,510.17
1342,509.72,0,509.72
4593,509.60,0,509.60
5026,509.51,0,509.51
949,509.43,0,509.43
1397,509.41,0,509.41
3089,509.35,0,509.35
3438,509.03,0,509.03
3292,508.93,0,508.93
233,508.84,0,508.84
2715,508.62,0,508.62
4721,508.35,0,508.35
11782,508.32,0,508.32
7468,508.19,0,508.19
2945,508.18,0,508.18
6690,508.05,0,508.05
9594,507.92,0,507.92
6952,507.85,0,507.85
9092,507.75,0,507.75
3289,507.74,0,507.74
5931,507.66,0,507.66
9376,507.52,0,507.52
5486,507.37,0,507.37
12270,507.36,0,507.36
3530,507.35,0,507.35
4462,507.25,0,507.25
939,507.12,0,507.12
5480,507.12,0,507.12
4586,507.09,0,507.09
1121,507.09,0,507.09
4800,506.65,0,506.65
2736,506.55,0,506.55
2955,506.53,0,506.53
3502,506.25,0,506.25
7041,506.00,0,506.00
2966,505.40,0,505.40
8515,505.04,0,505.04
140,504.91,0,504.91
10057,504.66,0,504.66
10228,504.60,0,504.60
557,504.25,0,504.25
10113,504.22,0,504.22
8341,503.99,0,503.99
3751,503.95,0,503.95
644,503.89,0,503.89
10969,502.89,0,502.89
10977,502.78,0,502.78
7994,502.32,0,502.32
11515,502.28,0,502.28
4609,502.21,0,502.21
2981,502.09,0,502.09
2223,502.07,0,502.07
6873,502.04,0,502.04
6406,501.99,0,501.99
2789,501.60,0,501.60
1226,501.57,0,501.57
6178,501.50,0,501.50
8585,501.20,0,501.20
1199,501.10,0,501.10
2970,500.93,0,500.93
2598,500.71,0,500.71
290,500.65,0,500.65
255,500.57,0,500.57
7007,500.50,0,500.50
9510,500.39,0,500.39
8843,499.62,0,499.62
6781,499.46,0,499.46
862,499.27,0,499.27
1609,499.18,0,499.18
9831,499.01,0,499.01
4421,498.69,0,498.69
3889,498.64,0,498.64
224,498.44,0,498.44
9844,498.42,0,498.42
7168,498.38,0,498.38
4269,498.23,0,498.23
11173,498.00,0,498.00
5851,497.94,0,497.94
5146,497.88,0,497.88
4686,497.80,0,497.80
6150,497.70,0,497.70
7034,497.54,0,497.54
943,497.48,0,497.48
1154,497.42,0,497.42
556,496.98,0,496.98
3044,496.63,0,496.63
665,496.37,0,496.37
6599,496.30,0,496.30
5209,496.12,0,496.12
7603,496.09,0,496.09
1756,495.80,0,495.80
1643,495.65,0,495.65
10,495.60,0,495.60
12627,495.55,0,495.55
5359,495.54,0,495.54
5414,495.30,0,495.30
2082,495.03,0,495.03
6784,495.02,0,495.02
1447,494.94,0,494.94
1047,494.76,0,494.76
11048,494.61,0,494.61
3273,494.49,0,494.49
647,494.29,0,494.29
4316,494.24,0,494.24
3804,493.96,0,493.96
5887,493.87,0,493.87
3527,493.60,0,493.60
4281,493.59,0,493.59
1690,493.39,0,493.39
470,493.24,0,493.24
3420,492.87,0,492.87
3305,492.84,0,492.84
4460,492.79,0,492.79
4636,492.62,0,492.62
12521,492.32,0,492.32
967,492.25,0,492.25
6516,491.94,0,491.94
4980,491.32,0,491.32
1972,491.03,0,491.03
4079,490.86,0,490.86
6625,490.85,0,490.85
6522,490.69,0,490.69
5604,490.52,0,490.52
3482,490.48,0,490.48
2983,490.43,0,490.43
5682,490.39,0,490.39
9495,490.39,0,490.39
2707,490.25,0,490.25
5837,490.18,0,490.18
1141,490.16,0,490.16
8859,490.01,0,490.01
4322,489.97,0,489.97
5634,489.48,0,489.48
1456,489.45,0,489.45
836,489.13,0,489.13
9638,489.10,0,489.10
12659,489.09,0,489.09
2584,488.97,0,488.97
8247,488.81,0,488.81
4122,488.77,0,488.77
7086,488.60,0,488.60
10414,488.46,0,488.46
2185,488.09,0,488.09
4210,487.87,0,487.87
7333,487.70,0,487.70
4007,487.48,0,487.48
11985,487.30,0,487.30
185,487.28,0,487.28
551,487.22,0,487.22
2505,487.07,0,487.07
9798,487.03,0,487.03
506,486.80,0,486.80
9032,486.61,0,486.61
1929,486.38,0,486.38
462,486.36,0,486.36
2731,486.19,0,486.19
3875,486.15,0,486.15
8472,486.01,0,486.01
8654,485.94,0,485.94
5187,485.93,0,485.93
2045,485.87,0,485.87
6573,485.78,0,485.78
8791,485.69,0,485.69
528,485.48,0,485.48
5400,485.45,0,485.45
9002,485.03,0,485.03
4597,484.94,0,484.94
1672,484.81,0,484.81
7760,484.63,0,484.63
1268,484.47,0,484.47
3353,484.45,0,484.45
11949,484.14,0,484.14
9857,483.89,0,483.89
24,483.87,0,483.87
4357,483.83,0,483.83
8737,483.73,0,483.73
7978,483.69,0,483.69
1096,483.65,0,483.65
8150,483.59,0,483.59
7683,483.40,0,483.40
2131,483.35,0,483.35
3661,483.18,0,483.18
3330,483.16,0,483.16
4485,483.14,0,483.14
703,483.03,0,483.03
5086,482.95,0,482.95
1491,482.72,0,482.72
6821,482.65,0,482.65
455,482.51,0,482.51
4427,482.42,0,482.42
934,482.33,0,482.33
5683,482.29,0,482.29
2306,482.22,0,482.22
2069,482.11,0,482.11
3866,481.94,0,481.94
5977,481.79,0,481.79
8017,481.77,0,481.77
10932,481.66,0,481.66
6290,481.23,0,481.23
2498,480.86,0,480.86
3550,480.74,0,480.74
463,480.37,0,480.37
5568,480.35,0,480.35
2480,480.16,0,480.16
5030,480.04,0,480.04
5587,480.03,0,480.03
7290,479.50,0,479.50
2135,479.46,0,479.46
7348,479.45,0,479.45
13119,479.30,0,479.30
9883,479.29,0,479.29
7769,479.19,0,479.19
7269,479.07,0,479.07
1581,478.85,0,478.85
3977,478.83,0,478.83
4796,478.83,0,478.83
5819,478.80,0,478.80
4236,478.72,0,478.72
18,478.56,0,478.56
3391,478.40,0,478.40
3198,478.20,0,478.20
45,478.02,0,478.02
5963,478.01,0,478.01
2702,477.88,0,477.88
687,477.66,0,477.66
113,477.54,0,477.54
1688,477.37,0,477.37
6572,477.36,0,477.36
431,477.27,0,477.27
4352,477.20,0,477.20
6283,477.06,0,477.06
11268,476.94,0,476.94
8885,476.70,0,476.70
526,476.68,0,476.68
2540,476.50,0,476.50
2630,476.30,0,476.30
12303,476.20,0,476.20
8495,476.05,0,476.05
1452,475.99,0,475.99
2407,475.72,0,475.72
13,475.65,0,475.65
2805,475.46,0,475.46
4070,475.12,0,475.12
2655,475.05,0,475.05
1810,475.02,0,475.02
3650,474.88,0,474.88
5022,474.79,0,474.79
283,474.63,0,474.63
10066,474.43,0,474.43
5966,474.39,0,474.39
8068,473.68,0,473.68
3623,473.61,0,473.61
8222,473.21,0,473.21
12244,473.15,0,473.15
656,472.95,0,472.95
3533,472.86,0,472.86
1521,472.60,0,472.60
5473,472.50,0,472.50
11567,472.39,0,472.39
4799,472.34,0,472.34
6885,472.20,0,472.20
1405,472.19,0,472.19
518,471.70,0,471.70
4536,471.66,0,471.66
26,471.58,0,471.58
11521,471.54,0,471.54
4059,471.52,0,471.52
804,471.43,0,471.43
207,471.36,0,471.36
11336,471.17,0,471.17
1191,471.09,0,471.09
1016,471.03,0,471.03
9868,470.48,0,470.48
8295,470.30,0,470.30
9929,470.11,0,470.11
3778,469.96,0,469.96
10880,469.65,0,469.65
3269,469.63,0,469.63
2093,469.60,0,469.60
4728,469.50,0,469.50
4474,469.48,0,469.48
2352,469.48,0,469.48
2015,469.45,0,469.45
4445,469.20,0,469.20
5693,469.18,0,469.18
9301,469.00,0,469.00
5484,468.87,0,468.87
1913,468.57,0,468.57
5408,468.18,0,468.18
1631,468.05,0,468.05
7061,467.94,0,467.94
9833,467.77,0,467.77
4257,467.58,0,467.58
9107,467.11,0,467.11
1598,466.85,0,466.85
2132,466.54,0,466.54
9134,466.41,0,466.41
410,466.40,0,466.40
1103,466.37,0,466.37
57,466.32,0,466.32
5849,466.02,0,466.02
2425,465.95,0,465.95
1728,465.94,0,465.94
4397,465.85,0,465.85
1030,465.57,0,465.57
3767,465.51,0,465.51
5974,465.47,0,465.47
6791,465.40,0,465.40
9409,465.31,0,465.31
5780,465.20,0,465.20
7895,465.16,0,465.16
11574,465.15,0,465.15
11418,465.06,0,465.06
4118,464.91,0,464.91
4294,464.89,0,464.89
5447,464.88,0,464.88
6567,464.83,0,464.83
7642,464.81,0,464.81
3665,464.57,0,464.57
4995,464.35,0,464.35
7789,464.27,0,464.27
6824,464.13,0,464.13
2470,463.70,0,463.70
5326,463.68,0,463.68
320,463.59,0,463.59
3696,463.40,0,463.40
9728,463.30,0,463.30
3560,463.30,0,463.30
2746,463.15,0,463.15
2207,463.11,0,463.11
7702,463.10,0,463.10
1935,463.04,0,463.04
3989,462.70,0,462.70
3745,462.69,0,462.69
2181,462.62,0,462.62
8877,462.56,0,462.56
1234,462.54,0,462.54
4056,462.45,0,462.45
7215,461.76,0,461.76
758,461.60,0,461.60
8196,461.52,0,461.52
2976,461.41,0,461.41
5370,461.15,0,461.15
3509,461.05,0,461.05
2980,460.97,0,460.97
13148,460.93,0,460.93
11642,460.66,0,460.66
869,460.63,0,460.63
3660,460.51,0,460.51
4046,460.51,0,460.51
220,460.48,0,460.48
8037,460.36,0,460.36
11392,460.12,0,460.12
2608,459.77,0,459.77
1717,459.57,0,459.57
5631,459.46,0,459.46
3979,459.37,0,459.37
609,459.34,0,459.34
8439,459.23,0,459.23
974,459.15,0,459.15
9202,459.08,0,459.08
4106,458.86,0,458.86
7945,458.33,0,458.33
7511,458.10,0,458.10
1361,458.07,0,458.07
7002,458.04,0,458.04
7005,458.03,0,458.03
1431,457.86,0,457.86
3501,457.77,0,457.77
1066,457.69,0,457.69
3077,457.63,0,457.63
1414,457.62,0,457.62
2974,457.53,0,457.53
3580,457.00,0,457.00
1833,456.97,0,456.97
2019,456.89,0,456.89
5613,456.87,0,456.87
169,456.78,0,456.78
9192,456.47,0,456.47
6193,456.47,0,456.47
2370,456.36,0,456.36
6552,455.93,0,455.93
8519,455.90,0,455.90
8193,455.86,0,455.86
2735,455.77,0,455.77
10023,455.57,0,455.57
944,455.15,0,455.15
9161,455.14,0,455.14
437,454.97,0,454.97
6470,454.84,0,454.84
2513,454.72,0,454.72
11339,454.71,0,454.71
8896,454.37,0,454.37
3636,454.36,0,454.36
6314,454.20,0,454.20
194,454.17,0,454.17
5172,453.71,0,453.71
376,453.31,0,453.31
1805,452.95,0,452.95
2700,452.63,0,452.63
3307,452.44,0,452.44
1617,452.43,0,452.43
4270,452.32,0,452.32
2553,452.05,0,452.05
12752,451.93,0,451.93
1528,451.78,0,451.78
10736,451.53,0,451.53
6025,451.26,0,451.26
6977,451.22,0,451.22
1113,451.16,0,451.16
7207,450.89,0,450.89
8536,450.74,0,450.74
4404,450.65,0,450.65
1049,450.42,0,450.42
4134,450.24,0,450.24
1904,450.17,0,450.17
11178,450.17,0,450.17
817,450.05,0,450.05
4939,449.41,0,449.41
4745,449.38,0,449.38
4930,449.16,0,449.16
10741,448.96,0,448.96
3367,448.87,0,448.87
308,448.72,0,448.72
2866,448.69,0,448.69
9556,448.60,0,448.60
7516,448.55,0,448.55
1043,448.40,0,448.40
3604,448.37,0,448.37
4083,448.35,0,448.35
9952,448.14,0,448.14
8282,448.10,0,448.10
9884,448.07,0,448.07
6122,448.00,0,448.00
8481,447.76,0,447.76
5749,447.74,0,447.74
3262,447.50,0,447.50
2012,447.37,0,447.37
6848,447.33,0,447.33
5268,447.26,0,447.26
2897,447.25,0,447.25
5985,446.99,0,446.99
876,446.48,0,446.48
1249,446.40,0,446.40
4990,446.37,0,446.37
1750,446.18,0,446.18
880,446.15,0,446.15
1985,446.03,0,446.03
6643,446.00,0,446.00
5864,445.99,0,445.99
5205,445.60,0,445.60
3975,445.24,0,445.24
13361,445.10,0,445.10
4000,445.06,0,445.06
9051,444.91,0,444.91
4041,444.39,0,444.39
798,444.19,0,444.19
3766,443.97,0,443.97
8244,443.84,0,443.84
12319,443.72,0,443.72
1483,443.71,0,443.71
1011,443.40,0,443.40
5418,443.07,0,443.07
8034,442.75,0,442.75
252,442.53,0,442.53
9802,442.53,0,442.53
6527,442.45,0,442.45
9469,442.26,0,442.26
2472,442.24,0,442.24
4747,442.15,0,442.15
3881,442.00,0,442.00
136,441.69,0,441.69
5956,441.48,0,441.48
2760,441.40,0,441.40
1391,441.31,0,441.31
3616,441.17,0,441.17
4219,441.15,0,441.15
861,440.58,0,440.58
7962,440.26,0,440.26
2374,439.97,0,439.97
5696,439.94,0,439.94
2883,439.86,0,439.86
1556,439.74,0,439.74
5053,439.44,0,439.44
801,439.33,0,439.33
4141,439.05,0,439.05
5647,438.88,0,438.88
670,438.74,0,438.74
151,438.73,0,438.73
5490,438.70,0,438.70
923,438.69,0,438.69
1264,438.46,0,438.46
9897,438.38,0,438.38
5813,438.26,0,438.26
4296,438.14,0,438.14
9181,438.02,0,438.02
10345,437.93,0,437.93
7216,437.76,0,437.76
6575,437.70,0,437.70
7934,437.12,0,437.12
11024,437.04,0,437.04
5133,436.60,0,436.60
1871,436.40,0,436.40
1220,436.25,0,436.25
5898,436.09,0,436.09
10318,436.00,0,436.00
9085,435.97,0,435.97
7180,435.85,0,435.85
8396,435.75,0,435.75
610,435.31,0,435.31
4100,435.20,0,435.20
11039,435.01,0,435.01
8664,434.65,0,434.65
7048,434.53,0,434.53
8957,434.52,0,434.52
4896,434.39,0,434.39
2744,434.36,0,434.36
714,434.36,0,434.36
7580,434.33,0,434.33
9262,434.07,0,434.07
4984,433.82,0,433.82
51,433.81,0,433.81
7360,433.75,0,433.75
3589,433.48,0,433.48
4330,433.44,0,433.44
11129,433.04,0,433.04
2423,432.99,0,432.99
6629,432.91,0,432.91
8067,432.65,0,432.65
2149,432.29,0,432.29
228,431.96,0,431.96
5301,431.92,0,431.92
1473,431.75,0,431.75
2891,431.14,0,431.14
5470,430.98,0,430.98
10127,430.83,0,430.83
6947,430.77,0,430.77
128,430.64,0,430.64
144,430.52,0,430.52
9979,430.30,0,430.30
3451,430.18,0,430.18
7118,430.12,0,430.12
4076,430.07,0,430.07
1135,429.99,0,429.99
1140,429.89,0,429.89
168,429.66,0,429.66
4530,429.65,0,429.65
3306,429.39,0,429.39
416,429.39,0,429.39
4334,428.70,0,428.70
3906,428.66,0,428.66
4058,428.63,0,428.63
7519,428.60,0,428.60
8453,428.59,0,428.59
6762,428.56,0,428.56
4725,428.39,0,428.39
2685,428.37,0,428.37
10690,428.11,0,428.11
11064,428.06,0,428.06
9361,428.00,0,428.00
6662,427.77,0,427.77
5264,427.74,0,427.74
10239,427.59,0,427.59
7363,427.40,0,427.40
338,427.23,0,427.23
3831,427.13,0,427.13
6968,427.00,0,427.00
1101,426.47,0,426.47
349,426.36,0,426.36
6023,426.15,0,426.15
3345,426.01,0,426.01
9516,425.94,0,425.94
1214,425.82,0,425.82
5871,425.75,0,425.75
1117,425.57,0,425.57
333,425.53,0,425.53
1784,425.49,0,425.49
3210,425.29,0,425.29
6221,425.28,0,425.28
3943,425.23,0,425.23
3647,425.13,0,425.13
1225,425.12,0,425.12
950,425.08,0,425.08
6568,424.89,0,424.89
6182,424.52,0,424.52
8358,424.50,0,424.50
4914,424.46,0,424.46
7397,424.42,0,424.42
1229,424.13,0,424.13
743,424.12,0,424.12
1530,423.64,0,423.64
7572,423.61,0,423.61
4250,423.58,0,423.58
141,423.33,0,423.33
11742,423.11,0,423.11
6214,423.09,0,423.09
3599,423.01,0,423.01
3126,422.96,0,422.96
4955,422.91,0,422.91
9488,422.84,0,422.84
4669,422.83,0,422.83
2274,422.60,0,422.60
892,422.38,0,422.38
4950,422.22,0,422.22
6991,422.19,0,422.19
23,421.94,0,421.94
1626,421.72,0,421.72
8675,421.40,0,421.40
4577,421.11,0,421.11
6100,420.70,0,420.70
3102,420.65,0,420.65
3392,420.49,0,420.49
146,420.10,0,420.10
3249,419.96,0,419.96
6242,419.71,0,419.71
5823,419.70,0,419.70
7173,419.58,0,419.58
9581,419.35,0,419.35
8144,419.14,0,419.14
564,419.08,0,419.08
3027,419.05,0,419.05
11132,419.00,0,419.00
1,418.40,0,418.40
4388,418.22,0,418.22
824,417.95,0,417.95
7188,417.75,0,417.75
5769,417.70,0,417.70
6119,417.35,0,417.35
7356,417.28,0,417.28
12207,417.25,0,417.25
5662,417.03,0,417.03
280,416.92,0,416.92
3700,416.81,0,416.81
500,416.77,0,416.77
3813,416.74,0,416.74
182,416.70,0,416.70
4674,416.66,0,416.66
1167,416.43,0,416.43
1407,416.37,0,416.37
6861,416.31,0,416.31
2586,416.22,0,416.22
2692,416.20,0,416.20
54,415.83,0,415.83
111,415.83,0,415.83
4918,415.72,0,415.72
6198,415.60,0,415.60
1669,415.52,0,415.52
4422,415.14,0,415.14
3969,415.12,0,415.12
3459,415.08,0,415.08
10714,414.82,0,414.82
3957,414.66,0,414.66
5676,414.61,0,414.61
8914,414.50,0,414.50
1451,414.48,0,414.48
110,414.25,0,414.25
6557,414.20,0,414.20
5192,414.08,0,414.08
4563,413.80,0,413.80
2674,413.75,0,413.75
7370,413.61,0,413.61
1862,413.60,0,413.60
4678,413.44,0,413.44
251,413.32,0,413.32
965,413.30,0,413.30
92,413.24,0,413.24
9874,413.14,0,413.14
9187,413.14,0,413.14
3490,412.56,0,412.56
4241,412.53,0,412.53
5393,412.32,0,412.32
3064,412.23,0,412.23
300,412.21,0,412.21
11856,412.20,0,412.20
2764,411.99,0,411.99
9063,411.97,0,411.97
864,411.96,0,411.96
1907,411.95,0,411.95
11573,411.53,0,411.53
1023,411.48,0,411.48
7453,411.34,0,411.34
1346,411.23,0,411.23
3007,411.22,0,411.22
4145,411.07,0,411.07
6106,410.89,0,410.89
1156,410.75,0,410.75
1106,410.58,0,410.58
13352,410.35,0,410.35
736,409.92,0,409.92
1461,409.80,0,409.80
8844,409.75,0,409.75
1997,409.70,0,409.70
6474,409.65,0,409.65
4279,409.65,0,409.65
2986,409.62,0,409.62
8265,409.35,0,409.35
572,409.31,0,409.31
4736,409.16,0,409.16
11499,408.87,0,408.87
6424,408.82,0,408.82
1204,408.48,0,408.48
85,408.18,0,408.18
9426,407.85,0,407.85
2611,407.66,0,407.66
4514,407.48,0,407.48
3933,407.42,0,407.42
785,407.35,0,407.35
1839,407.21,0,407.21
10051,407.00,0,407.00
7890,406.77,0,406.77
1215,406.76,0,406.76
7241,406.64,0,406.64
8213,406.55,0,406.55
7855,406.41,0,406.41
5424,406.30,0,406.30
1185,406.26,0,406.26
4646,405.97,0,405.97
2730,405.96,0,405.96
1584,405.49,0,405.49
6708,405.48,0,405.48
12416,405.47,0,405.47
11428,405.35,0,405.35
4211,405.34,0,405.34
10775,405.19,0,405.19
7956,405.11,0,405.11
5815,405.00,0,405.00
2262,404.85,0,404.85
1360,404.83,0,404.83
4971,404.20,0,404.20
2323,404.14,0,404.14
11186,404.06,0,404.06
222,404.06,0,404.06
2162,403.99,0,403.99
10353,403.69,0,403.69
271,403.54,0,403.54
5056,403.18,0,403.18
4894,403.17,0,403.17
4371,403.07,0,403.07
5011,403.00,0,403.00
2787,402.76,0,402.76
2634,402.75,0,402.75
472,402.63,0,402.63
2839,402.28,0,402.28
6482,402.26,0,402.26
11791,402.22,0,402.22
6694,402.20,0,402.20
13094,402.15,0,402.15
5360,402.09,0,402.09
6109,402.08,0,402.08
4077,402.00,0,402.00
1019,401.91,0,401.91
4237,401.80,0,401.80
6633,401.73,0,401.73
8793,401.52,0,401.52
2229,401.43,0,401.43
2894,401.00,0,401.00
3904,400.64,0,400.64
5365,400.46,0,400.46
